City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Vardo,NO,2021-12-04 02:21:24,70.3705,31.1107,26.31,74,100,9.24
295,Salinopolis,BR,2021-12-04 02:21:24,-0.6136,-47.3561,78.53,86,100,7.76
296,Bontang,ID,2021-12-04 02:21:25,0.1333,117.5,79.75,83,100,6.35
297,Nova Olinda Do Norte,BR,2021-12-04 02:21:25,-3.8881,-59.0942,73.81,99,100,2.24
298,El Fuerte,MX,2021-12-04 02:21:25,26.4189,-108.6194,78.03,32,5,5.41
299,Muttupet,IN,2021-12-04 02:21:26,10.4,79.4833,76.42,89,100,6.55
300,Huarmey,PE,2021-12-04 02:21:18,-10.0681,-78.1522,67.3,85,99,9.73
301,Egvekinot,RU,2021-12-04 02:21:26,66.3167,-179.1667,-6.02,97,47,5.17
302,Juigalpa,NI,2021-12-04 02:18:46,12.1063,-85.3645,75.94,82,71,18.1
303,Nizhniy Tsasuchey,RU,2021-12-04 02:21:27,50.5167,115.1333,21.13,67,9,4.76
304,Ixtapa,MX,2021-12-04 02:21:27,20.7,-105.2,79.83,83,75,0.0
305,Changji,CN,2021-12-04 02:21:28,44.0167,87.3167,18.39,79,100,4.47
306,Voloshka,RU,2021-12-04 02:21:28,61.3314,40.0858,7.34,94,100,12.28
307,Kalengwa,ZM,2021-12-04 02:21:29,-13.4659,25.0027,63.81,79,4,1.66
308,Sunland Park,US,2021-12-04 02:21:29,31.7965,-106.58,62.92,33,1,1.01
309,Atar,MR,2021-12-04 02:19:02,20.5169,-13.0499,67.87,26,100,7.94
310,Xuddur,SO,2021-12-04 02:21:30,4.1213,43.8894,69.24,86,6,12.06
311,Clyde River,CA,2021-12-04 02:21:30,70.4692,-68.5914,5.23,92,71,14.97
312,Tessalit,ML,2021-12-04 02:17:49,20.1986,1.0114,65.5,19,35,10.33
313,Pauini,BR,2021-12-04 02:21:31,-7.7136,-66.9764,74.23,97,97,2.1
314,Dingle,PH,2021-12-04 02:21:31,10.9995,122.6711,80.13,78,87,14.16
315,Walvis Bay,NA,2021-12-04 02:21:31,-22.9575,14.5053,60.1,94,0,3.44
316,Baoqing,CN,2021-12-04 02:17:13,46.3317,132.2111,5.79,71,0,14.67
317,Touros,BR,2021-12-04 02:21:32,-5.1989,-35.4608,81.5,79,99,12.8
318,Manadhoo,MV,2021-12-04 02:21:32,5.7667,73.3833,81.72,76,9,4.09
319,Hovd,MN,2021-12-04 02:21:33,48.0056,91.6419,22.89,42,90,4.07
320,Upata,VE,2021-12-04 02:21:33,8.0086,-62.3989,74.19,92,71,3.87
321,Esil,KZ,2021-12-04 02:21:33,51.9556,66.4042,25.41,93,86,11.77
322,Homa Bay,KE,2021-12-04 02:21:34,-0.5273,34.4571,66.02,80,46,3.51
323,Yakeshi,CN,2021-12-04 02:21:34,49.2833,120.7333,12.34,93,100,4.72
324,Kodinsk,RU,2021-12-04 02:21:35,58.6881,99.1844,32.79,87,100,13.02
325,Bilibino,RU,2021-12-04 02:21:35,68.0546,166.4372,-20.85,97,100,9.73
326,Kawalu,ID,2021-12-04 02:21:36,-7.3817,108.2082,82.35,73,94,2.06
327,Portland,US,2021-12-04 02:21:36,45.5234,-122.6762,43.77,88,1,1.01
328,Okato,NZ,2021-12-04 02:21:37,-39.2,173.8833,68.41,91,100,11.59
329,Santo Antonio Do Ica,BR,2021-12-04 02:21:37,-3.1022,-67.9397,74.97,98,100,1.59
330,Magadan,RU,2021-12-04 02:20:40,59.5667,150.8,-0.47,89,99,7.9
331,Canico,PT,2021-12-04 02:21:38,32.6333,-16.85,65.03,78,75,1.99
332,Oranjestad,AW,2021-12-04 02:21:31,12.524,-70.027,81.05,83,90,20.36
333,Alta Floresta,BR,2021-12-04 02:21:38,-9.8756,-56.0861,71.65,99,100,3.11
334,Itoman,JP,2021-12-04 02:21:39,26.1247,127.6694,70.57,43,75,25.32
335,Port Hardy,CA,2021-12-04 02:17:31,50.6996,-127.4199,39.2,100,90,2.3
336,Narsaq,GL,2021-12-04 02:16:42,60.9167,-46.05,21.42,61,100,10.29
337,Galesong,ID,2021-12-04 02:21:39,-5.3166,119.3661,84.22,72,100,4.14
338,Porto Novo,BJ,2021-12-04 02:19:18,6.4965,2.6036,82.22,85,100,4.52
339,Kuloy,RU,2021-12-04 02:21:40,61.0305,42.4925,9.37,94,100,11.56
340,Teeli,RU,2021-12-04 02:21:40,51.0333,90.2333,4.37,93,47,3.22
341,Nishihara,JP,2021-12-04 02:17:32,26.1842,127.7558,69.85,44,75,16.11
342,Karlshamn,SE,2021-12-04 02:19:59,56.1706,14.8619,32.92,98,100,5.41
343,Andapa,MG,2021-12-04 02:21:41,-14.65,49.65,64.45,98,16,2.26
344,Konotop,UA,2021-12-04 02:21:41,51.2403,33.2026,28.78,85,11,10.58
345,Verkhoyansk,RU,2021-12-04 02:21:41,67.5447,133.385,-50.84,100,66,1.14
346,Saldanha,ZA,2021-12-04 02:21:42,-33.0117,17.9442,60.85,79,93,14.56
347,Namibe,AO,2021-12-04 02:21:42,-15.1961,12.1522,71.02,70,89,5.21
348,San Isidro,PE,2021-12-04 02:21:43,-12.1167,-77.05,69.01,82,0,1.01
349,Hemsedal,NO,2021-12-04 02:21:43,60.8629,8.5534,15.31,98,100,2.39
350,Opuwo,NA,2021-12-04 02:21:44,-18.0607,13.84,67.17,39,63,2.98
351,Caconda,AO,2021-12-04 02:21:44,-13.7333,15.0667,60.66,94,100,2.62
352,San Juan,AR,2021-12-04 02:20:42,-31.5375,-68.5364,67.5,67,90,16.44
353,Meaux,FR,2021-12-04 02:21:45,48.9167,3.0,52.66,94,100,20.49
354,Acari,PE,2021-12-04 02:21:45,-15.4311,-74.6158,70.54,77,46,4.14
355,San Cristobal,VE,2021-12-04 02:21:46,7.7669,-72.225,71.78,88,89,1.41
356,Lagoa,PT,2021-12-04 02:21:46,39.05,-27.9833,63.95,86,100,11.1
357,Taoudenni,ML,2021-12-04 02:18:01,22.6783,-3.9836,64.92,17,100,16.49
358,Sibay,RU,2021-12-04 02:21:47,52.7181,58.6658,33.96,92,100,10.07
359,Sinnamary,GF,2021-12-04 02:21:47,5.3833,-52.95,77.22,90,53,8.93
360,Acatlan,MX,2021-12-04 02:21:48,20.15,-98.45,51.24,95,72,2.53
361,Ust-Tsilma,RU,2021-12-04 02:21:48,65.441,52.1498,-14.78,100,87,3.02
362,Olafsvik,IS,2021-12-04 02:21:49,64.8945,-23.7142,35.51,61,75,3.09
363,Teluknaga,ID,2021-12-04 02:21:49,-6.0989,106.6381,85.62,94,75,6.91
364,Haapsalu,EE,2021-12-04 02:21:49,58.9431,23.5414,25.02,78,95,3.69
365,Pedasi,PA,2021-12-04 02:21:50,7.5333,-80.0333,79.07,84,64,12.21
366,Port Keats,AU,2021-12-04 02:21:50,-14.25,129.55,92.48,57,100,9.17
367,Padang,ID,2021-12-04 02:21:50,-0.9492,100.3543,86.05,71,100,5.26
368,Neepawa,CA,2021-12-04 02:21:51,50.2289,-99.4664,20.8,71,46,19.53
369,Hirado,JP,2021-12-04 02:21:51,33.3597,129.5531,51.15,53,27,17.45
370,Colares,PT,2021-12-04 02:21:51,38.7992,-9.4469,56.34,77,100,15.01
371,La Romana,DO,2021-12-04 02:21:52,18.4273,-68.9728,78.53,94,20,0.0
372,Sioux Lookout,CA,2021-12-04 02:21:52,50.1001,-91.917,23.38,93,90,10.36
373,Omboue,GA,2021-12-04 02:21:53,-1.5746,9.2618,76.28,89,100,4.61
374,Victor Harbor,AU,2021-12-04 02:21:53,-35.5667,138.6167,74.19,64,83,3.0
375,Muzhi,RU,2021-12-04 02:21:18,65.3667,64.6667,-5.84,95,98,2.57
376,Aberdeen,GB,2021-12-04 02:21:54,57.1437,-2.0981,42.49,85,100,8.05
377,Palmer,US,2021-12-04 02:21:08,42.1584,-72.3287,32.49,48,20,3.0
378,Karratha,AU,2021-12-04 02:21:54,-20.7377,116.8463,100.96,19,36,7.49
379,Comodoro Rivadavia,AR,2021-12-04 02:21:10,-45.8667,-67.5,57.06,41,0,5.75
380,Mlowo,TZ,2021-12-04 02:21:55,-9.0,32.9833,57.56,74,12,1.97
381,Sibu,MY,2021-12-04 02:21:55,2.3,111.8167,77.31,100,40,3.44
382,Meulaboh,ID,2021-12-04 02:21:55,4.1363,96.1285,79.56,75,92,2.82
383,Caravelas,BR,2021-12-04 02:21:56,-17.7125,-39.2481,72.18,93,48,1.36
384,Naraini,IN,2021-12-04 02:21:56,25.1833,80.4833,61.18,66,100,2.1
385,Tateyama,JP,2021-12-04 02:21:57,34.9833,139.8667,60.1,47,20,21.85
386,Biak,ID,2021-12-04 02:21:57,-0.9131,122.8766,82.36,71,100,0.56
387,Fairbanks,US,2021-12-04 02:21:58,64.8378,-147.7164,-29.97,63,1,0.0
388,Altay,CN,2021-12-04 02:21:58,47.8667,88.1167,28.53,81,100,1.72
389,Hualmay,PE,2021-12-04 02:21:58,-11.0964,-77.6139,66.69,85,100,9.82
390,Carauari,BR,2021-12-04 02:21:59,-4.8828,-66.8958,73.35,97,93,1.68
391,Jutai,BR,2021-12-04 02:21:59,-5.1833,-68.9,72.37,98,97,0.74
392,Beira,MZ,2021-12-04 02:22:00,-19.8436,34.8389,76.28,93,24,4.43
393,Ndele,CF,2021-12-04 02:22:00,8.4109,20.6473,76.59,37,85,4.05
394,Abbeville,FR,2021-12-04 02:22:00,50.1,1.8333,42.76,98,100,4.99
395,Husavik,IS,2021-12-04 02:22:01,66.0449,-17.3389,12.11,80,20,13.73
396,Quatre Cocos,MU,2021-12-04 02:22:01,-20.2078,57.7625,79.09,72,19,8.01
397,Goba,ET,2021-12-04 02:22:02,7.0167,39.9833,45.5,78,3,4.16
398,High Prairie,CA,2021-12-04 02:22:02,55.4334,-116.4858,22.3,88,100,2.95
399,Riberalta,BO,2021-12-04 02:22:02,-10.9833,-66.1,76.86,74,100,2.3
400,Batagay-Alyta,RU,2021-12-04 02:22:03,67.8006,130.4114,-42.84,94,21,2.17
401,Monte Patria,CL,2021-12-04 02:22:03,-30.6919,-70.9467,69.66,42,0,2.13
402,Smolenka,RU,2021-12-04 02:22:04,52.1352,113.4974,17.67,67,54,4.47
403,Khakhea,BW,2021-12-04 02:22:04,-24.6895,23.494,70.39,72,99,16.62
404,La Ronge,CA,2021-12-04 02:22:04,55.1001,-105.2842,7.05,78,90,5.75
405,Yulara,AU,2021-12-04 02:22:05,-25.2406,130.9889,100.24,14,0,14.97
406,Eyl,SO,2021-12-04 02:22:05,7.9803,49.8164,73.31,73,5,13.42
407,Sehithwa,BW,2021-12-04 02:22:06,-20.4667,22.7167,80.17,37,61,3.27
408,Sebring,US,2021-12-04 02:18:47,27.4956,-81.4409,61.59,87,1,0.0
409,Babu,CN,2021-12-04 02:22:06,24.4167,111.5167,58.93,31,20,2.84
410,Evans,US,2021-12-04 02:22:07,33.5337,-82.1307,68.2,52,1,1.99
411,Necochea,AR,2021-12-04 02:22:07,-38.5473,-58.7368,51.04,77,98,10.58
412,Samarai,PG,2021-12-04 02:22:08,-10.6167,150.6667,84.07,74,64,9.08
413,Obuasi,GH,2021-12-04 02:22:08,6.206,-1.6619,72.88,97,98,1.61
414,Bochov,CZ,2021-12-04 02:22:08,50.1487,13.0523,28.58,79,0,3.44
415,Usakos,NA,2021-12-04 02:22:09,-22.0,15.6,60.98,45,32,1.66
416,Alofi,NU,2021-12-04 02:22:10,-19.0595,-169.9187,82.29,78,97,16.11
417,Gigmoto,PH,2021-12-04 02:22:10,13.7796,124.39,80.02,68,100,18.19
418,Khani,GE,2021-12-04 02:20:22,41.9563,42.9566,27.97,50,56,8.01
419,Saint-Francois,FR,2021-12-04 02:22:11,46.4154,3.9054,48.67,86,100,8.05
420,Suntar,RU,2021-12-04 02:22:11,62.1444,117.6319,12.18,96,100,4.99
421,Sokolskoye,RU,2021-12-04 02:22:11,57.1412,43.1589,34.48,98,100,17.07
422,Toora-Khem,RU,2021-12-04 02:22:12,52.4675,96.11,12.2,88,100,1.01
423,Viedma,AR,2021-12-04 02:22:12,-40.8135,-62.9967,53.74,63,31,9.6
424,Kendari,ID,2021-12-04 02:22:13,-3.945,122.4989,85.78,66,100,1.61
425,Port Blair,IN,2021-12-04 02:22:13,11.6667,92.75,81.82,77,55,11.21
426,Dinguiraye,GN,2021-12-04 02:22:14,11.3,-10.7167,70.79,31,94,1.12
427,Hervey Bay,AU,2021-12-04 02:22:00,-25.2986,152.8535,85.01,61,0,5.01
428,Te Anau,NZ,2021-12-04 02:22:14,-45.4167,167.7167,59.9,97,100,3.2
429,Wagar,SD,2021-12-04 02:22:15,16.1525,36.2032,71.6,76,0,10.4
430,Pacific Grove,US,2021-12-04 02:19:25,36.6177,-121.9166,55.51,84,90,1.99
431,Odessa,UA,2021-12-04 02:22:15,46.4775,30.7326,37.33,93,75,15.66
432,Banes,CU,2021-12-04 02:22:15,20.9625,-75.7186,75.81,83,93,9.31
433,Wewak,PG,2021-12-04 02:22:16,-3.5534,143.6268,86.52,67,68,6.78
434,Coquimbo,CL,2021-12-04 02:22:16,-29.9533,-71.3436,58.73,88,0,4.61
435,Roald,NO,2021-12-04 02:22:17,62.5833,6.1333,34.32,86,90,18.41
436,Vallenar,CL,2021-12-04 02:21:03,-28.5708,-70.7581,69.31,46,0,2.59
437,Amurrio,ES,2021-12-04 02:22:17,43.05,-3.0,50.47,89,18,6.44
438,Igrim,RU,2021-12-04 02:22:18,63.1906,64.4162,-7.47,100,71,2.57
439,Vao,NC,2021-12-04 02:22:18,-22.6667,167.4833,76.98,77,67,13.56
440,Crotone,IT,2021-12-04 02:22:19,39.0851,17.1178,47.93,74,100,27.74
441,Ponta Delgada,PT,2021-12-04 02:22:19,37.7333,-25.6667,61.5,88,40,4.61
442,Vermilion,US,2021-12-04 02:22:19,40.1667,-87.7506,48.45,75,1,6.91
443,Demyanovo,RU,2021-12-04 02:22:20,60.3511,47.0842,11.97,95,100,11.97
444,Zavodoukovsk,RU,2021-12-04 02:22:20,56.5042,66.5515,23.59,92,41,8.79
445,Ilawe,NG,2021-12-04 02:22:21,7.8667,4.4333,70.7,95,89,2.82
446,Mnogovershinnyy,RU,2021-12-04 02:22:21,53.9353,139.9242,1.96,86,75,10.36
447,San Jeronimo,PE,2021-12-04 02:22:21,-11.9472,-75.2829,54.05,80,100,2.68
448,Goroka,PG,2021-12-04 02:22:22,-6.0834,145.3873,78.1,60,89,1.3
449,Achutupo,PA,2021-12-04 02:22:22,9.2,-77.9833,80.35,88,100,9.57
450,Mayo,US,2021-12-04 02:22:23,38.8876,-76.5119,50.41,67,90,0.0
451,Kloulklubed,PW,2021-12-04 02:22:23,7.0419,134.2556,84.7,74,100,13.29
452,Parana,AR,2021-12-04 02:22:24,-31.732,-60.5238,77.56,47,33,15.61
453,Sokoto,NG,2021-12-04 02:22:24,13.0609,5.239,70.47,22,7,8.9
454,Itarema,BR,2021-12-04 02:22:24,-2.9248,-39.9167,80.53,80,94,13.27
455,Paamiut,GL,2021-12-04 02:22:25,61.994,-49.6678,27.61,67,100,11.99
456,Hegang,CN,2021-12-04 02:22:25,47.4,130.3667,4.17,68,1,7.27
457,Vila,PT,2021-12-04 02:22:26,42.0304,-8.1588,46.33,95,99,6.98
458,Maun,BW,2021-12-04 02:22:26,-19.9833,23.4167,79.81,30,76,4.74
459,Karaton,ID,2021-12-04 02:22:26,-6.3424,106.1045,83.95,68,100,5.39
460,Donskoye,RU,2021-12-04 02:22:27,45.4552,41.9741,42.93,47,99,7.38
461,Goure,NE,2021-12-04 02:22:27,13.9835,10.2704,73.02,22,32,7.23
462,Takoradi,GH,2021-12-04 02:17:56,4.8845,-1.7554,79.57,85,81,7.74
463,Afsin,TR,2021-12-04 02:22:28,38.2477,36.914,33.12,57,100,1.61
464,Los Llanos De Aridane,ES,2021-12-04 02:22:28,28.6585,-17.9182,61.12,68,75,11.01
465,Sarangani,PH,2021-12-04 02:22:29,5.4033,125.4636,82.29,76,69,8.48
466,Micheweni,TZ,2021-12-04 02:22:29,-4.9667,39.8333,78.15,83,9,4.72
467,Niteroi,BR,2021-12-04 02:22:29,-22.8833,-43.1036,74.59,85,75,5.75
468,Zhuanghe,CN,2021-12-04 02:22:30,39.7008,122.9911,36.01,44,2,6.24
469,Balkanabat,TM,2021-12-04 02:22:30,39.5108,54.3671,42.62,76,5,7.61
470,Petropavlovka,RU,2021-12-04 02:22:31,50.6114,105.3196,10.76,79,14,4.56
471,Klyuchi,RU,2021-12-04 02:22:31,52.2667,79.1667,23.65,82,80,15.3
472,Ancud,CL,2021-12-04 02:22:31,-41.8697,-73.8203,51.33,87,0,2.08
473,Chernyshevskiy,RU,2021-12-04 02:22:32,63.0128,112.4714,16.09,97,100,2.08
474,Vostok,RU,2021-12-04 02:21:47,46.4856,135.8833,5.04,84,100,4.0
475,Honningsvag,NO,2021-12-04 02:22:32,70.9821,25.9704,26.71,68,23,14.03
476,Tomatlan,MX,2021-12-04 02:22:33,19.9333,-105.25,72.73,95,10,1.3
477,Young,UY,2021-12-04 02:22:33,-32.6833,-57.6333,70.23,66,64,12.59
478,Matara,LK,2021-12-04 02:22:33,5.9485,80.5353,78.31,85,85,0.45
479,Davila,PH,2021-12-04 02:22:34,18.4726,120.5763,80.58,74,42,28.99
480,Presidente Dutra,BR,2021-12-04 02:22:34,-5.29,-44.49,74.3,92,98,3.15
481,Vila Velha,BR,2021-12-04 02:22:20,-20.3297,-40.2925,71.55,93,75,4.61
482,Sawtell,AU,2021-12-04 02:22:35,-30.3833,153.1,86.18,69,19,20.71
483,Cay,TR,2021-12-04 02:22:35,38.5917,31.0286,43.54,88,94,5.21
484,Carballo,ES,2021-12-04 02:22:35,43.213,-8.691,57.54,93,100,11.52
485,Irbeyskoye,RU,2021-12-04 02:22:36,55.6428,95.4522,31.48,76,33,19.26
486,Mentougou,CN,2021-12-04 02:22:36,39.9392,116.0917,43.74,28,0,0.83
487,Abu Samrah,SY,2021-12-04 02:22:37,35.3029,37.1841,51.85,60,100,6.91
488,Nhulunbuy,AU,2021-12-04 02:22:37,-12.2333,136.7667,90.21,62,75,11.5
489,Jatiroto,ID,2021-12-04 02:22:38,-7.8833,111.1167,83.01,71,49,5.28
490,Thinadhoo,MV,2021-12-04 02:22:38,0.5333,72.9333,82.36,76,29,11.45
491,Sungairaya,ID,2021-12-04 02:22:39,0.7,108.9,82.17,77,97,9.82
492,Palamos,ES,2021-12-04 02:22:39,41.8484,3.1291,50.09,68,38,1.01
493,Poshekhonye,RU,2021-12-04 02:22:39,58.4993,39.1353,27.72,92,97,9.95
494,Tura,IN,2021-12-04 02:22:40,25.5198,90.2201,67.96,73,83,1.79
495,Alyangula,AU,2021-12-04 02:22:40,-13.8483,136.4192,89.69,60,100,7.85
496,Daru,PG,2021-12-04 02:22:41,-9.0763,143.2092,83.71,77,100,6.6
497,Flinders,AU,2021-12-04 02:22:41,-34.5833,150.8552,70.81,79,94,12.41
498,Dicabisagan,PH,2021-12-04 02:22:41,17.0818,122.4157,71.69,86,99,12.03
499,Scarborough,GB,2021-12-04 02:22:42,54.2797,-0.4044,43.92,87,100,4.0
500,Joshimath,IN,2021-12-04 02:22:42,30.5667,79.5667,45.18,42,0,10.45
501,Flin Flon,CA,2021-12-04 02:21:20,54.7682,-101.865,4.98,92,100,5.64
502,Luvianos,MX,2021-12-04 02:22:43,18.9167,-100.4,63.28,66,61,4.25
503,Pisco,PE,2021-12-04 02:21:18,-13.7,-76.2167,65.01,88,0,11.5
504,Sokolo,ML,2021-12-04 02:22:43,14.7328,-6.1219,76.01,15,21,9.51
505,Itapirapua,BR,2021-12-04 02:22:44,-15.8233,-50.6133,73.71,90,82,3.13
506,Nahan,IN,2021-12-04 02:22:44,30.55,77.3,58.08,62,0,3.62
507,Callaway,US,2021-12-04 02:22:44,30.153,-85.5699,64.98,94,1,4.61
508,Cravo Norte,CO,2021-12-04 02:22:45,6.3017,-70.2041,78.73,70,91,4.63
509,Turukhansk,RU,2021-12-04 02:22:45,65.8167,87.9833,-16.26,97,100,9.22
510,Bambanglipuro,ID,2021-12-04 02:22:46,-7.95,110.2833,84.2,71,29,8.5
511,Carndonagh,IE,2021-12-04 02:22:46,55.25,-7.2667,41.22,83,74,24.83
512,Mossendjo,CG,2021-12-04 02:22:47,-2.9506,12.7261,70.05,99,100,2.75
513,Balashov,RU,2021-12-04 02:22:47,51.5502,43.1667,41.63,74,100,20.83
514,Parasia,IN,2021-12-04 02:22:47,22.2,78.7667,60.44,49,56,5.61
515,Tarakan,ID,2021-12-04 02:22:48,3.3,117.6333,80.1,89,75,4.61
516,Ardakan,IR,2021-12-04 02:22:48,32.31,54.0175,41.38,60,0,0.98
517,Lakatoro,VU,2021-12-04 02:22:49,-16.0999,167.4164,84.72,67,45,9.19
518,Half Moon Bay,US,2021-12-04 02:19:01,37.4636,-122.4286,56.28,86,90,6.91
519,Nouadhibou,MR,2021-12-04 02:22:49,20.931,-17.0347,62.58,72,0,20.71
520,Nador,MA,2021-12-04 02:22:50,35.174,-2.9287,52.05,71,0,2.3
521,Sur,OM,2021-12-04 02:21:16,22.5667,59.5289,71.83,54,0,4.41
522,Vicuna,CL,2021-12-04 02:22:50,-30.0319,-70.7081,51.53,49,0,0.69
523,Namie,JP,2021-12-04 02:22:51,37.4833,141.0,54.97,61,76,2.46
524,Ritchie,ZA,2021-12-04 02:22:51,-29.038,24.6028,61.81,93,100,3.85
525,Coihaique,CL,2021-12-04 02:22:51,-45.5752,-72.0662,52.41,58,0,4.61
526,Acapulco,MX,2021-12-04 02:22:14,16.8634,-99.8901,82.22,74,40,3.44
527,Camacha,PT,2021-12-04 02:22:52,33.0833,-16.3333,61.56,67,75,11.5
528,Tonder,DK,2021-12-04 02:22:52,54.9331,8.8667,42.84,92,12,1.01
529,Kiruna,SE,2021-12-04 02:22:53,67.8557,20.2251,4.12,92,90,0.0
530,Moindou,NC,2021-12-04 02:22:53,-21.6924,165.677,82.35,67,88,4.74
531,Ekibastuz,KZ,2021-12-04 02:22:54,51.6667,75.3667,22.78,82,32,19.44
532,Anloga,GH,2021-12-04 02:22:54,5.7947,0.8973,82.62,79,100,9.31
533,Abancay,PE,2021-12-04 02:22:54,-13.6339,-72.8814,59.2,89,96,3.18
534,Mazatan,MX,2021-12-04 02:22:55,14.8667,-92.45,75.27,100,1,0.0
535,Kalmeshwar,IN,2021-12-04 02:22:55,21.2333,78.9,64.02,50,5,5.39
536,Camocim,BR,2021-12-04 02:22:56,-2.9022,-40.8411,79.59,84,22,11.56
537,Ransang,PH,2021-12-04 02:22:56,8.9603,117.5828,83.28,73,25,0.72
538,Raga,SS,2021-12-04 02:22:56,8.4596,25.678,73.65,35,9,4.61
539,Calama,CL,2021-12-04 02:22:57,-22.4667,-68.9333,59.49,18,41,9.22
540,Sitka,US,2021-12-04 02:18:55,57.0531,-135.33,28.29,80,40,6.91
541,Belaya Gora,RU,2021-12-04 02:22:58,68.5333,146.4167,-25.94,99,100,3.15
542,Uribia,CO,2021-12-04 02:22:58,11.7139,-72.266,79.86,77,100,12.17
543,San Diego,US,2021-12-04 02:21:17,32.7153,-117.1573,59.92,84,20,5.75
